imp_date	ftime	extinfo	c_id	type	source	raw_id	mid	root_c_id	parent_c_id	ext	pub_time	created_at	transmit
20250220	2025-02-20 07:00:19.286	extinfo=9.220.212.11	Ugzr7entvWf9CpuS8ax4AaABAg	youtube_short	youtube	b9eb90f045f0c3beaa458e52e3e1da06	UCikYkA4-Me9aGhV3qiNMt9A	Ugzr7entvWf9CpuS8ax4AaABAg		"{""content"": ""Insane that all the libs here are so invested in trump returning classified documents but have not one word for Hillary Clinton that had a whole server full of documents. 32,000 in fact, many with classified markings and not one bit of concern. Are they worried about security? No, obviously just want the other side prosecuted for the very thing your side did or does. The arrogance here is maddening. Clean up your own house first if you want us to believe your new found morals."", ""compete_doc_id"": ""gY4rWP3b8gk"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@wesleygordon9413"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2023-02-20 00:00:00	2025-02-20 07:00:19	
20250220	2025-02-20 07:00:19.297	extinfo=9.220.221.129	Ugg0LN8P7GIP0ngCoAEC	youtube_short	youtube	267654a737aa12a3a5fda1798a9c1b5d	UC_Y-g5pD30zdEKPPCxaLObA	Ugg0LN8P7GIP0ngCoAEC		"{""content"": ""I see that the BBC is hiring temporary foreign workers just like in Canada..."", ""compete_doc_id"": ""gE63VkS5Bd8"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@oracleofottawa"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2015-02-20 00:00:00	2025-02-20 07:00:19	
20250220	2025-02-20 07:00:18.940	extinfo=9.144.228.76	Ugyi1ra8kpWGd1QM3-14AaABAg	youtube_short	youtube	bbf562ee570a3ddad76464757d4334b5	UC9sbYEDxWdMctHVwIuAy1Xw	Ugyi1ra8kpWGd1QM3-14AaABAg		"{""content"": ""Do you see his phenotype, okay?  Let's just say telenovelas would cast him as the CEO and not the robber. YET HE FOLLOWS A BIGOT. SMH. SAD"", ""compete_doc_id"": ""qMln9Tauh6I"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@tigerlilly9038"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-02-20 00:00:00	2025-02-20 07:00:18	
20250220	2025-02-20 07:00:19.219	extinfo=9.220.221.129	Ugzhfzi-KE7LrU7vGqd4AaABAg	youtube_short	youtube	b9eb90f045f0c3beaa458e52e3e1da06	UCntHvITgbxyzEpnsuNE3_Eg	Ugzhfzi-KE7LrU7vGqd4AaABAg		"{""content"": ""EMPIRES RISE 🎉 and FALL ALWAYS FROM WITHIN ! AmerikkkaNazi 🇺🇸 is NO DIFFERENT ! DATA was SOLD LONG AGO !"", ""compete_doc_id"": ""gY4rWP3b8gk"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@samreynolds3789"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-03-20 00:00:00	2025-02-20 07:00:19	
20250220	2025-02-20 07:00:19.289	extinfo=9.220.203.134	UgxVh5w5y8isPvWSlbJ4AaABAg	youtube_short	youtube	b9eb90f045f0c3beaa458e52e3e1da06	UCn3mU9HwmBv3__-Yk9RldEg	UgxVh5w5y8isPvWSlbJ4AaABAg		"{""content"": ""What about the millions of documents former presidents hold are you reporting on them the bushes Clinton and Obama"", ""compete_doc_id"": ""gY4rWP3b8gk"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@coechees"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2023-02-20 00:00:00	2025-02-20 07:00:19	
20250220	2025-02-20 07:00:20.408	extinfo=fe80::5054:ff:fed9:b9a5	UgyHgZfCCkxJhtRbeS14AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UCq1GnfOf7lrbA-8L5pDN8zA	UgyHgZfCCkxJhtRbeS14AaABAg		"{""content"": ""Hey CNN your chosen candidate is going to put you out of business , no interviews, only social media . This way she can say all her lies without being fact checked."", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@gizmod7426"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-08-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:20.417	extinfo=9.220.221.129	UgwawJegq_A3vg7QWRl4AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UCWzCgvzdJusa9vnm7qkh1Mw	UgwawJegq_A3vg7QWRl4AaABAg		"{""content"": ""You can rebrand your package 1000 times i already know the content, not good at all.I,m Voting for Trump I agree with his policy"", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@jessicamambo5309"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2024-08-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:20.377	extinfo=9.220.223.153	UgyDvOESAIpreGM0bht4AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UC77A_yjUAkiEXfZKVa5XtYQ	UgyDvOESAIpreGM0bht4AaABAg		"{""content"": ""Tim waltz Is one of the few veterans to have The  Purple Heart Of stolen valour ! \nBestowed upon him."", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@jamesbomd3503"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-09-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:20.437	extinfo=9.220.203.134	UgxunallAlg9Z97bYah4AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UCv9Hnp-IBNUSvxv-DCBhwBw	UgxunallAlg9Z97bYah4AaABAg		"{""content"": ""I supported the war in Ukraine,  And i never been shot  by Russians either,    \"" I don't see your point \"""", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@IisaPro"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-08-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:20.478	extinfo=9.220.223.153	UgysGqjiZCG7CWXTnT54AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UCK9tKC5FgL_OgTitwS1B_0w	UgysGqjiZCG7CWXTnT54AaABAg		"{""content"": ""Harris/Walz are 2 faces of Evil 👈🏽"", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@paleocon777"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-08-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:20.378	extinfo=9.144.228.76	UgwFnwZUTovHr5veROF4AaABAg	youtube_short	youtube	077f7946e30ff58b01cb7afd74170498	UC7nJtHQBIvt54blqgmLSPvw	UgwFnwZUTovHr5veROF4AaABAg		"{""content"": ""Tampon Tim most be helping in the polls."", ""compete_doc_id"": ""gdx2_R7NbpE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@plumbandsquare1"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-10-20 00:00:00	2025-02-20 07:00:20	
20250220	2025-02-20 07:00:22.658	extinfo=9.220.212.11	UgjdVux80F_krHgCoAEC	youtube_short	youtube	5c30ac8ac76f85d872e397bde1f19a2f	UCEZAmuRvVINV1ZYqu98bpNw	UgjdVux80F_krHgCoAEC		"{""content"": ""Hah"", ""compete_doc_id"": ""HRpdQHilTiU"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@borisc6574"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2, ""reply_count"": 1}"	2015-02-20 00:00:00	2025-02-20 07:00:22	
20250220	2025-02-20 07:00:30.919	extinfo=fe80::5054:ff:fed9:b9a5	UgzdpVFiY_MTVTMVv1F4AaABAg	youtube_short	youtube	51a73714651608e9808d840c259ca195	UCOaLHIjjzGon6FIrIMIXRkQ	UgzdpVFiY_MTVTMVv1F4AaABAg		"{""content"": ""Now you could have man as woman running in race. That is wrong."", ""compete_doc_id"": ""aO2ChjVGL7c"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@HopeIanHope"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-02-20 00:00:00	2025-02-20 07:00:30	
20250220	2025-02-20 07:00:31.716	extinfo=9.220.203.134	Ugy3_PoDOGxD1c9SDvZ4AaABAg	youtube_short	youtube	cc8f9a4e359e9ad63da12b9cf9e51dc9	UCmDYKCZSRdOFAUfWQwXNF2A	Ugy3_PoDOGxD1c9SDvZ4AaABAg		"{""content"": ""life is unfair..."", ""compete_doc_id"": ""osxT2Wa19I4"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@angelina-gg6zs"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2021-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.738	extinfo=9.220.203.134	UgxU-SETU0nJ1NwQPgl4AaABAg	youtube_short	youtube	ee8ab42e7486b84fc467c908156d6245	UCkWvG2TlpV6l96V-P-3iG5w	UgxU-SETU0nJ1NwQPgl4AaABAg		"{""content"": ""He now lives in a national park, chill he is not dead"", ""compete_doc_id"": ""GtdjM64h3xE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@vinaypandey4317"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2022-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.749	extinfo=fe80::5054:ff:fed9:b9a5	Ughup4zmm1ZgJHgCoAEC	youtube_short	youtube	cc8f9a4e359e9ad63da12b9cf9e51dc9	UC39ZRgLJXa_d2hNUEB9qKlQ	Ughup4zmm1ZgJHgCoAEC		"{""content"": ""Death is to good for them a prison cell looking out to sea for the rest of their lives Training of the other Ferry Boat Captains on the correct way to handle a crisis and Evacuations  "", ""compete_doc_id"": ""osxT2Wa19I4"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@RCvolunteer1978"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 7}"	2015-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.772	extinfo=fe80::5054:ff:fed9:b9a5	Ugjiel2gTlvUVngCoAEC	youtube_short	youtube	ee8ab42e7486b84fc467c908156d6245	UCyE_z_RtvcJrlZ0qXK0erMA	Ugjiel2gTlvUVngCoAEC		"{""content"": ""putins behind this attack ,hes to blame"", ""compete_doc_id"": ""GtdjM64h3xE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@TheLabrat67"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2015-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.940	extinfo=9.144.228.76	UggQ1QljzPZVk3gCoAEC	youtube_short	youtube	09c0d2b45428563a2b4f03457f0938f8	UChK66HVga9KkXsMI3vMo2Xw	UggQ1QljzPZVk3gCoAEC		"{""content"": ""BBC, it would be more interesting if you reported the large turds people brag about. Every moron interested in this drivel should be ashamed."", ""compete_doc_id"": ""-Hp5Dz7iQoQ"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@treejoe4"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2015-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.302	extinfo=9.220.219.80	UgwMIKdbChpo-uo7tQl4AaABAg	youtube_short	youtube	86309335a8820f4cec578b306c831ea7	UCFXuUJcjB5hYWUfx-vE1Hsg	UgwMIKdbChpo-uo7tQl4AaABAg		"{""content"": ""Now this is what he said when he was in the White House then and now He is The biggest most pathetic person ever Mooch went in the White House using Vulgar Language toward the White House Staff and was told in numerous times not too talk too the staff with that kind of disrespect and he continued to talk like that and General Kelly put him on notice about his disrespect and General Kelly escorted the mooch out of the White House and he got angry at the President Donald Trump for not taking up for him and Now He has gone too work for the Democratic Party and George Zorro too bring down our President Donald Trump Show’s just how much of a corrupt person he really is"", ""compete_doc_id"": ""7BgabMU3v3Q"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@nitahelton2095"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2021-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.270	extinfo=fe80::5054:ff:fed9:b9a5	Ugx4W6rPezHZlfecqht4AaABAg	youtube_short	youtube	86309335a8820f4cec578b306c831ea7	UCUj04TBcoMtGoEFyuEYjBig	Ugx4W6rPezHZlfecqht4AaABAg		"{""content"": ""\""I hire the best people...\"""", ""compete_doc_id"": ""7BgabMU3v3Q"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@misterfunnybones"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2024-08-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.292	extinfo=9.220.219.80	UgwZ59kBD-xcwY2QdRJ4AaABAg	youtube_short	youtube	86309335a8820f4cec578b306c831ea7	UCYG1uhmV3dWo0HXfUYczXGQ	UgwZ59kBD-xcwY2QdRJ4AaABAg		"{""content"": ""Anyone who believes this idiot is a fool. He couldn’t do his job at the White House for a week and was fired. Bad bad bad, just like fake news CNN ....."", ""compete_doc_id"": ""7BgabMU3v3Q"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@paulbhalla412"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2020-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.414	extinfo=9.220.223.153	UgzHv9ZmUiwWFH6w_RF4AaABAg	youtube_short	youtube	a458695dbb65740773baa937e94d73ea	UCmgPm0xYid2ZIXTB_zwHZ_Q	UgzHv9ZmUiwWFH6w_RF4AaABAg		"{""content"": ""Why does this presentation style make the whole thing seem like a video game? No blood, no bodies, no horror. Just graphics, bombed out buildings and cool jets. This is fucked."", ""compete_doc_id"": ""C7ROkhm2c5E"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@jakemorrison2104"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.423	extinfo=9.220.223.153	UgwlWdhey-pyQR2Kksd4AaABAg	youtube_short	youtube	a458695dbb65740773baa937e94d73ea	UCm_uilJUUYwtbJXCcOtmtjw	UgwlWdhey-pyQR2Kksd4AaABAg		"{""content"": ""Did anyone else hear a rooster in the beginning?"", ""compete_doc_id"": ""C7ROkhm2c5E"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@imurgodsgod"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.435	extinfo=9.220.223.153	UgwLtE7Zhm1Nji8Hof94AaABAg	youtube_short	youtube	a458695dbb65740773baa937e94d73ea	UCBGjuBmrorP2_t2bQwbYCug	UgwLtE7Zhm1Nji8Hof94AaABAg		"{""content"": ""Wasn’t it wonderful, all the democrat/ liberals/ left wingers , and there great friends BLM were celebrating with the pro Palestinians yesterday on kill a Jew day. Not one MAGA supporter amongst them. My friend, who is very liberal said said they were handing out democrat voter registration forms at the pro Palestinian 👺 rally in San Diego"", ""compete_doc_id"": ""C7ROkhm2c5E"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@highjinxwillie62"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2024-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.679	extinfo=9.220.203.134	UggVPFfnP21Eu3gCoAEC	youtube_short	youtube	ae9a1481e46f329a9dd029422cf7b334	UCkoTfZijnNQ8XEqX5MBMDHA	UggVPFfnP21Eu3gCoAEC		"{""content"": ""\""still haunted\"" ... like it happened 200 years ago..."", ""compete_doc_id"": ""pq7MxihJcog"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@ibiza1982"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 31, ""reply_count"": 7}"	2015-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.740	extinfo=9.144.228.76	UgwxGyXsRoAhCG6pk0F4AaABAg	youtube_short	youtube	ee8ab42e7486b84fc467c908156d6245	UCwWvk-T9lPYFp7ODb-lybZw	UgwxGyXsRoAhCG6pk0F4AaABAg		"{""content"": ""He told the leopard \""bite me\"" so it did!"", ""compete_doc_id"": ""GtdjM64h3xE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@ParmMohan-us6rn"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2019-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.741	extinfo=9.144.228.76	UghKnyxCu7fyIHgCoAEC	youtube_short	youtube	ee8ab42e7486b84fc467c908156d6245	UC--h1Oc_F_QAEjTCcMt-dBQ	UghKnyxCu7fyIHgCoAEC		"{""content"": ""Man hits Leopard, or even better man destroys and invades Leopard's habitat..."", ""compete_doc_id"": ""GtdjM64h3xE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@ndrsg3013"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 1}"	2016-02-20 00:00:00	2025-02-20 07:00:31	
20250220	2025-02-20 07:00:31.771	extinfo=9.144.228.76	Ugii9_Zpr4gF5ngCoAEC	youtube_short	youtube	ee8ab42e7486b84fc467c908156d6245	UCoOlbKK11nyGKBi805Cs1EA	Ugii9_Zpr4gF5ngCoAEC		"{""content"": ""Poor animal..."", ""compete_doc_id"": ""GtdjM64h3xE"", ""crawl_source"": ""youtube_pc"", ""cp_name"": ""@stillwater6238"", ""report_id"": ""obs-a9b2fb54"", ""like_count"": 2}"	2015-02-20 00:00:00	2025-02-20 07:00:31	
